"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"experiment"
"04/27/2018 19:43:37:811 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","56","0","30"
"[run number]","N","tau","[step]","total-wealth","sum [wealth] of turtles with [ who mod nn = 0 ]","sum [wealth] of turtles with [ who mod nn = 1 ]"
"78","50","0.75","85","7607.000000000001","1433.4446468564115","2628.1791639732824"
"86","50","0.85","17","1389.3999999999996","287.24450549450546","414.65895215895216"
"84","50","0.8","26","2236.4000000000005","417.27165349270615","722.1038236617184"
"81","50","0.8","25","2410.3999999999996","393.4191664544606","850.5120395943926"
"86","50","0.85","18","1480.3999999999996","299.3945054945055","449.00895215895224"
"80","50","0.75","88","7732.75","1472.4663031887421","2577.0453851311645"
"84","50","0.8","27","2244.3999999999996","423.47165349270625","717.5038236617185"
"82","50","0.8","36","3323.9999999999995","550.202816962879","1125.2379886711155"
"86","50","0.85","19","1607.1499999999999","332.2354145854146","482.02258852258853"
"85","50","0.8","43","3265.4","696.2874902874903","1000.9169830169828"
"78","50","0.75","86","7691.499999999999","1446.611313523078","2658.0124973066145"
"86","50","0.85","20","1695.05","339.1354145854146","502.2225885225886"
"84","50","0.8","28","2366.799999999999","459.4075386601703","745.8913834703308"
"83","50","0.8","42","4240.999999999999","782.5301842292555","1420.7787141650917"
"80","50","0.75","89","7855","1488.3701493425885","2616.7569235927026"
"86","50","0.85","21","1703.2000000000003","349.28541458541457","494.7225885225886"
"81","50","0.8","26","2533.8","418.5366267719209","891.6866427689957"
"84","50","0.8","29","2450.8","462.4075386601703","784.891383470331"
"86","50","0.85","22","1693.5500000000004","343.63541458541454","493.77258852258865"
"82","50","0.8","37","3334.599999999999","558.6028169628788","1125.8379886711155"
"78","50","0.75","87","7820.25","1471.0279801897452","2700.095830639949"
"85","50","0.8","44","3394.8000000000006","716.8208236208237","1042.3836496836495"
"81","50","0.8","27","2658","442.6443190796133","943.6097196920726"
"86","50","0.85","23","1809.25","377.18621672445204","519.2565457418399"
"84","50","0.8","30","2504.399999999999","479.121824374456","791.8628120417595"
"80","50","0.75","90","7945.500000000004","1500.2868160092553","2667.590256926036"
"81","50","0.8","28","2785.6000000000004","456.7981652334593","989.761368043721"
"86","50","0.85","24","1936.1999999999998","388.986216724452","578.5708314561257"
"83","50","0.8","43","4240","784.3301842292556","1417.3787141650919"
"84","50","0.8","31","2592","493.07567052830206","817.0781966571441"
"85","50","0.8","45","3520.199999999999","734.0208236208235","1093.929104229104"
"78","50","0.75","88","7903.5","1493.2395186512836","2716.307369101487"
"81","50","0.8","29","2916.3999999999996","479.9436197789139","1039.902782185135"
"86","50","0.85","25","2074.0499999999997","401.136216724452","602.5874981227922"
"80","50","0.75","91","8027.000000000003","1508.2511017235408","2691.661685497464"
"84","50","0.8","32","2640.200000000001","506.8295166821482","828.4628120417594"
"82","50","0.8","38","3454.6","585.8472614073235","1155.971322004449"
"85","50","0.8","46","3604","755.0208236208235","1123.129104229104"
"86","50","0.85","26","2156.9500000000007","430.736216724452","618.4874981227923"
"81","50","0.8","30","3044","514.4466500819442","1084.6037922861453"
"84","50","0.8","33","2764.4","530.8038756565072","866.5448633238109"
"80","50","0.75","92","8119.500000000002","1518.904947877387","2732.738608574387"
"83","50","0.8","44","4312.799999999999","796.3968508959222","1438.245380831759"
"86","50","0.85","27","2246.9999999999995","452.41399450222985","653.5430536783479"
"78","50","0.75","89","8033.249999999999","1510.3986095603746","2766.5447428388607"
"85","50","0.8","47","3733.199999999999","769.7097125097125","1174.0402153402154"
"81","50","0.8","31","3170.8000000000006","538.424427859722","1109.874499356852"
"84","50","0.8","34","2892.0000000000005","556.8382190908507","918.2862774652249"
"86","50","0.85","28","2322.3500000000004","462.317840656076","684.9661306014248"
"82","50","0.8","39","3541.0000000000005","602.8758328358948","1190.8570362901633"
"81","50","0.8","32","3216.2","549.0815707168648","1123.5602136425666"
"80","50","0.75","93","8242.250000000002","1538.4970531405447","2783.6907616844346"
"86","50","0.85","29","2408.500000000001","470.467840656076","708.9315152168094"
"78","50","0.75","90","8121","1521.1486095603743","2804.871665915783"
"84","50","0.8","35","2977.6","574.571552424184","956.0862774652248"
"83","50","0.8","45","4428.799999999999","814.3604872595585","1458.669623256001"
"81","50","0.8","33","3337.2000000000007","568.7863326216267","1160.4935469759"
"86","50","0.85","30","2481.4","479.2511739894093","739.6148485501427"
"82","50","0.8","40","3635.8","613.2758328358947","1231.293399926527"
"80","50","0.75","94","8332.750000000002","1551.747053140545","2815.4407616844355"
"84","50","0.8","36","3066.800000000001","583.1715524241839","993.2862774652251"
"81","50","0.8","34","3462.9999999999995","588.459059894354","1209.9299106122637"
"86","50","0.85","31","2558.15","490.59006287829817","771.3704041056983"
"78","50","0.75","91","8250.500000000002","1542.6128952746603","2853.5502373443555"
"84","50","0.8","37","3147.7999999999997","600.3048857575174","1020.5529441318915"
"81","50","0.8","35","3599.0000000000014","605.259059894354","1261.9299106122635"
"80","50","0.75","95","8467","1563.997053140545","2878.1907616844355"
"86","50","0.85","32","2604.45","511.2956184338538","778.7592929945871"
"83","50","0.8","46","4512.199999999998","820.1604872595585","1485.3605323469103"
"84","50","0.8","38","3271","620.0048857575173","1064.6529441318914"
"81","50","0.8","36","3645.0000000000005","612.0954235307177","1280.3480924304456"
"78","50","0.75","92","8337","1552.6128952746599","2906.800237344355"
"86","50","0.85","33","2726.5500000000006","526.0741898624251","837.0688168041107"
"82","50","0.8","41","3728.3999999999996","634.4212873813493","1246.4388544719814"
"80","50","0.75","96","8481.75","1575.2470531405447","2875.690761684435"
"84","50","0.8","39","3362.600000000001","638.7382190908507","1110.5196107985582"
"81","50","0.8","37","3728.7999999999993","648.2287568640511","1285.6147590971123"
"86","50","0.85","34","2820.15","535.5241898624253","856.4188168041109"
"82","50","0.8","42","3857.2000000000003","661.2212873813493","1281.6388544719814"
"84","50","0.8","40","3457.4000000000005","646.5382190908507","1148.8832471621945"
"81","50","0.8","38","3853.400000000001","660.9430425783365","1339.344917827271"
"80","50","0.75","97","8568.5","1593.0425076859997","2903.7816707753445"
"86","50","0.85","35","2906.7499999999995","551.0969171351525","875.5869986222929"
"82","50","0.8","43","3982.800000000001","684.0828258428878","1325.2764613095883"
"84","50","0.8","41","3535.200000000001","666.7382190908506","1177.4165804955278"
"81","50","0.8","39","3903.800000000001","670.9430425783368","1361.9449178272707"
"86","50","0.85","36","3038.2000000000007","580.111019699255","926.2446909299852"
"82","50","0.8","44","4027.6000000000004","699.0828258428878","1343.276461309588"
"80","50","0.75","98","8654.750000000002","1606.3379622314542","2926.849852593526"
"84","50","0.8","42","3621.7999999999993","670.5382190908507","1198.216580495528"
"81","50","0.8","40","4030.2","693.4606896371603","1398.9906694612575"
"86","50","0.85","37","3112.2999999999993","599.2845491110198","942.2682203417498"
"83","50","0.8","47","4525.800000000001","827.7604872595585","1483.9605323469102"
"81","50","0.8","41","4120.600000000001","702.2606896371602","1442.835113905702"
"84","50","0.8","43","3741.9999999999995","693.8920652446967","1237.1858112647587"
"80","50","0.75","99","8782","1624.8379622314542","2979.814138307812"
"86","50","0.85","38","3122.2","604.1845491110198","940.6182203417497"
"82","50","0.8","45","4110.400000000001","710.89459054877","1364.6058730742939"
"85","50","0.8","48","3815.399999999999","781.6239982239981","1215.754501054501"
"81","50","0.8","42","4123.8","707.0606896371602","1440.6351139057022"
"84","50","0.8","44","3815.9999999999986","712.5536037062353","1256.8011958801433"
"78","50","0.75","93","8422.25","1570.1583498201144","2928.1184191625366"
"86","50","0.85","39","3239.399999999999","626.6461652726359","968.3475132710425"
"80","50","0.75","100","8897.500000000002","1637.7418083853004","3024.5833690770432"
"83","50","0.8","48","4654.200000000001","845.7604872595585","1535.8716434580213"
"84","50","0.8","45","3909.2","722.1536037062353","1293.8011958801433"
"85","50","0.8","49","3950.4","797.2684426684426","1267.6878343878343"
"81","50","0.8","43","4207.8","727.4606896371603","1468.435113905702"
"84","50","0.8","46","4042.7999999999984","754.7276296802612","1341.993403672351"
"86","50","0.85","40","3360.649999999999","645.0294986059691","1026.6570370805664"
"78","50","0.75","94","8505.500000000002","1578.8726355344002","2961.1541334482513"
"82","50","0.8","46","4238.799999999999","734.9945905487701","1414.7058730742938"
"83","50","0.8","49","4738.800000000002","870.9786690777403","1561.5625525489302"
"85","50","0.8","50","4081.1999999999994","820.0684426684427","1307.2878343878342"
"81","50","0.8","44","4289.399999999999","747.9178324943032","1512.749399619988"
"87","50","0.85","0","0","0","0"
"86","50","0.85","41","3380.3499999999995","652.6294986059693","1026.7070370805664"
"84","50","0.8","47","4130.599999999999","767.1276296802612","1379.5934036723509"
"87","50","0.85","1","72","13","16"
"81","50","0.8","45","4368.2","755.5178324943031","1547.7493996199878"
"85","50","0.8","51","4118.799999999999","832.176134976135","1311.9186036186036"
"87","50","0.85","2","209.00000000000003","26","71.64999999999999"
"84","50","0.8","48","4254.599999999999","794.7276296802612","1430.8934036723508"
"86","50","0.85","42","3508.3499999999995","673.2628319393027","1076.617293490823"
"78","50","0.75","95","8583.25","1590.0393022010671","2995.154133448251"
"87","50","0.85","3","301.7","31.599999999999994","102.85000000000001"
"82","50","0.8","47","4328","744.7945905487701","1451.305873074294"
"83","50","0.8","50","4788.6","886.2094383085097","1571.9471679335456"
"84","50","0.8","49","4344.6","811.6165185691502","1454.7600703390178"
"81","50","0.8","46","4368.999999999997","760.7178324943031","1545.1493996199881"
"85","50","0.8","52","4242.6","856.6376734376734","1346.1801420801419"
"87","50","0.85","4","383","49.207692307692305","123.81538461538464"
"86","50","0.85","43","3628.450000000001","693.7082864847572","1103.9627480362774"
"84","50","0.8","50","4386.599999999999","823.4165185691502","1465.2600703390178"
"87","50","0.85","5","463.04999999999995","52.8076923076923","143.98356643356647"
"78","50","0.75","96","8673.750000000002","1596.2893022010674","3035.4041334482504"
"81","50","0.8","47","4490.5999999999985","778.8917455377814","1585.94781859232"
"86","50","0.85","44","3710.9499999999985","705.1725721990427","1123.31989089342"
"85","50","0.8","53","4330.799999999999","874.3265623265622","1371.2468087468087"
"87","50","0.85","6","578.8","77.57828054298643","180.54238996297818"
"84","50","0.8","51","4473.000000000001","855.0831852358169","1490.5267370056845"
"87","50","0.85","7","696.3499999999999","104.01464417935007","212.22420814479636"
"82","50","0.8","48","4328.6","752.3945905487701","1446.3058730742941"
"83","50","0.8","51","4791.2","887.8094383085097","1569.1471679335455"
"84","50","0.8","52","4481.999999999998","861.0831852358168","1486.5267370056845"
"86","50","0.85","45","3802.9500000000003","722.3614610879318","1157.0754464489758"
"85","50","0.8","54","4417.200000000001","887.7932289932288","1393.5134754134754"
"81","50","0.8","48","4611.000000000001","797.558412204448","1636.9478185923194"
"87","50","0.85","8","826.7999999999996","113.61464417935008","265.71706528765355"
"84","50","0.8","53","4614.800000000001","889.6831852358168","1531.7267370056843"
"87","50","0.85","9","915.7999999999998","124.76464417935007","316.21706528765355"
"86","50","0.85","46","3878.4499999999994","743.2296429061138","1168.9709009944304"
"78","50","0.75","97","8753.250000000002","1605.943148354913","3052.615671909789"
"81","50","0.8","49","4704.8","806.358412204448","1680.4621043066054"
"85","50","0.8","55","4507.8","904.9009213009213","1435.3903984903984"
"84","50","0.8","54","4694.599999999999","902.283185235817","1545.726737005684"
"87","50","0.85","10","1039.3999999999996","154.16464417935006","347.7170652876535"
"86","50","0.85","47","3960.3500000000004","754.8296429061136","1184.32090099443"
"83","50","0.8","52","4872.399999999999","906.3171306162019","1590.3625525489301"
"82","50","0.8","49","4443.8","784.451733405913","1468.6487302171513"
"84","50","0.8","55","4776.799999999998","924.0831852358168","1558.7267370056843"
"87","50","0.85","11","1084.9","157.51464417935006","356.8503986209869"
"85","50","0.8","56","4550.5999999999985","919.5009213009212","1438.3903984903982"
"81","50","0.8","50","4832.6","830.1891814352172","1733.2159504604515"
"78","50","0.75","98","8828.999999999998","1623.7209261326911","3075.532338576456"
"87","50","0.85","12","1093.7500000000002","168.51464417935006","352.0503986209868"
"84","50","0.8","56","4850.200000000002","942.6831852358168","1586.2600703390176"
"86","50","0.85","48","4080.4999999999995","778.0963095727802","1214.7042343277637"
"87","50","0.85","13","1217.2000000000003","199.38737145207733","379.9458531664414"
"81","50","0.8","51","4954.400000000001","842.5891814352173","1779.482617127118"
"85","50","0.8","57","4558.2","923.7009213009212","1438.3903984903982"
"84","50","0.8","57","4975.199999999999","957.374094326726","1632.2912391701866"
"86","50","0.85","49","4082.6000000000004","780.5963095727802","1211.9042343277636"
"87","50","0.85","14","1340.1500000000003","215.8600987248046","431.8094895300778"
"83","50","0.8","53","4961","930.117130616202","1599.56255254893"
"82","50","0.8","50","4447","790.251733405913","1463.8487302171511"
"78","50","0.75","99","8903.999999999998","1631.6247722865369","3118.263107807225"
"84","50","0.8","58","5096.399999999998","976.4026657552973","1680.0912391701866"
"85","50","0.8","58","4637.7999999999965","943.2786990786991","1473.7903984903983"
"81","50","0.8","52","5002.400000000001","851.3891814352174","1792.460394904896"
"87","50","0.85","15","1469.75","229.75454316924908","483.76706528765357"
"86","50","0.85","50","4132.299999999999","794.5629762394468","1219.587567661097"
"84","50","0.8","59","5190.000000000001","987.0026657552972","1719.4912391701869"
"87","50","0.85","16","1479.4999999999998","234.50454316924902","479.96706528765355"
"85","50","0.8","59","4683.2","963.6241536241537","1480.6631257631257"
"81","50","0.8","53","5129.8","884.6558481018839","1821.7715060160072"
