"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary mutation-magnitude"
"05/07/2018 23:07:05:844 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","26","0","15"
"[run number]","percent-to-replace","N","mutation-magnitude","tau","p","num-variants","[step]","total-wealth","get-for-pool recent-agent-history 0","get-for-pool recent-agent-history 1","get-for-pool recent-agent-history 2"
"11","1","50","0.1","0","0","1","73","3722.9999999999986","18","14","18"
"15","1","50","0.1","0","0","1","60","2651.999999999999","17","22","11"
"16","1","50","0.15","0","0","1","20","657","9","30","11"
"13","1","50","0.1","0","0","1","62","4244.000000000002","18","24","8"
"14","1","50","0.1","0","0","1","69","3123.9999999999995","11","20","19"
"10","1","50","0.05","0","0","1","80","3415.0000000000005","6","27","17"
"12","1","50","0.1","0","0","1","72","3964.9999999999995","23","16","11"
"16","1","50","0.15","0","0","1","21","707","10","21","19"
"11","1","50","0.1","0","0","1","74","3784.9999999999995","22","16","12"
"9","1","50","0.05","0","0","1","85","3542.999999999999","10","27","13"
"14","1","50","0.1","0","0","1","70","3134","10","20","20"
"10","1","50","0.05","0","0","1","81","3461.9999999999986","7","27","16"
"12","1","50","0.1","0","0","1","73","4029.000000000001","24","14","12"
"11","1","50","0.1","0","0","1","75","3886","21","10","19"
"16","1","50","0.15","0","0","1","22","720.9999999999998","14","25","11"
"13","1","50","0.1","0","0","1","63","4262.000000000001","18","22","10"
"10","1","50","0.05","0","0","1","82","3507.9999999999995","6","28","16"
"12","1","50","0.1","0","0","1","74","4052","23","17","10"
"9","1","50","0.05","0","0","1","86","3592","9","28","13"
"15","1","50","0.1","0","0","1","61","2708","16","20","14"
"14","1","50","0.1","0","0","1","71","3151","17","19","14"
"11","1","50","0.1","0","0","1","76","4024.9999999999986","19","13","18"
"10","1","50","0.05","0","0","1","83","3555.0000000000005","7","24","19"
"16","1","50","0.15","0","0","1","23","854.9999999999998","14","22","14"
"9","1","50","0.05","0","0","1","87","3600.000000000001","8","27","15"
"15","1","50","0.1","0","0","1","62","2724.999999999999","17","21","12"
"13","1","50","0.1","0","0","1","64","4320.999999999999","19","22","9"
"12","1","50","0.1","0","0","1","75","4198.000000000001","26","16","8"
"9","1","50","0.05","0","0","1","88","3651.0000000000005","11","25","14"
"16","1","50","0.15","0","0","1","24","908","13","24","13"
"13","1","50","0.1","0","0","1","65","4380.999999999999","20","22","8"
"12","1","50","0.1","0","0","1","76","4346","28","17","5"
"15","1","50","0.1","0","0","1","63","2738.9999999999995","14","24","12"
"10","1","50","0.05","0","0","1","84","3642.0000000000005","7","28","15"
"9","1","50","0.05","0","0","1","89","3739.9999999999995","9","27","14"
"14","1","50","0.1","0","0","1","72","3242","11","22","17"
"12","1","50","0.1","0","0","1","77","4412.000000000001","26","17","7"
"11","1","50","0.1","0","0","1","77","4043.000000000001","18","14","18"
"13","1","50","0.1","0","0","1","66","4523","22","20","8"
"15","1","50","0.1","0","0","1","64","2793.9999999999995","15","22","13"
"10","1","50","0.05","0","0","1","85","3769","7","25","18"
"16","1","50","0.15","0","0","1","25","920","12","23","15"
"14","1","50","0.1","0","0","1","73","3296.9999999999995","15","20","15"
"11","1","50","0.1","0","0","1","78","4181.999999999999","19","15","16"
"13","1","50","0.1","0","0","1","67","4543.999999999999","21","21","8"
"15","1","50","0.1","0","0","1","65","2807","13","22","15"
"9","1","50","0.05","0","0","1","90","3868","8","29","13"
"11","1","50","0.1","0","0","1","79","4282.999999999999","21","15","14"
"13","1","50","0.1","0","0","1","68","4567","23","19","8"
"9","1","50","0.05","0","0","1","91","3921.0000000000014","13","25","12"
"12","1","50","0.1","0","0","1","78","4475","23","17","10"
"15","1","50","0.1","0","0","1","66","2863.0000000000005","16","23","11"
"14","1","50","0.1","0","0","1","74","3350.9999999999995","14","22","14"
"10","1","50","0.05","0","0","1","86","3777.0000000000005","8","25","17"
"11","1","50","0.1","0","0","1","80","4342.999999999998","20","16","14"
"14","1","50","0.1","0","0","1","75","3443.9999999999986","13","18","19"
"10","1","50","0.05","0","0","1","87","3785.0000000000005","8","24","18"
"15","1","50","0.1","0","0","1","67","2958","15","27","8"
"13","1","50","0.1","0","0","1","69","4627.000000000002","20","22","8"
"12","1","50","0.1","0","0","1","79","4538","23","18","9"
"15","1","50","0.1","0","0","1","68","2976","18","22","10"
"14","1","50","0.1","0","0","1","76","3581.000000000001","17","17","16"
"9","1","50","0.05","0","0","1","92","3969","8","29","13"
"13","1","50","0.1","0","0","1","70","4687.000000000001","20","20","10"
"10","1","50","0.05","0","0","1","88","3912.000000000001","7","24","19"
"14","1","50","0.1","0","0","1","77","3675.0000000000005","14","20","16"
"15","1","50","0.1","0","0","1","69","3030.0000000000005","14","24","12"
"9","1","50","0.05","0","0","1","93","3982.9999999999995","14","25","11"
"11","1","50","0.1","0","0","1","81","4363.999999999999","21","13","16"
"13","1","50","0.1","0","0","1","71","4745","18","21","11"
"14","1","50","0.1","0","0","1","78","3690","15","18","17"
"9","1","50","0.05","0","0","1","94","3992.9999999999995","10","23","17"
"15","1","50","0.1","0","0","1","70","3046","16","23","11"
"16","1","50","0.15","0","0","1","26","978","18","22","10"
"10","1","50","0.05","0","0","1","89","3960","8","24","18"
"13","1","50","0.1","0","0","1","72","4882","17","21","12"
"14","1","50","0.1","0","0","1","79","3702.0000000000005","12","22","16"
"9","1","50","0.05","0","0","1","95","4080.000000000001","7","29","14"
"15","1","50","0.1","0","0","1","71","3104.9999999999995","19","24","7"
"11","1","50","0.1","0","0","1","82","4384.999999999998","21","13","16"
"13","1","50","0.1","0","0","1","73","4940","18","18","14"
"16","1","50","0.15","0","0","1","27","1036","18","24","8"
"9","1","50","0.05","0","0","1","96","4095.9999999999995","16","23","11"
"14","1","50","0.1","0","0","1","80","3720","18","16","16"
"15","1","50","0.1","0","0","1","72","3245.999999999999","21","20","9"
"11","1","50","0.1","0","0","1","83","4406","21","14","15"
"12","1","50","0.1","0","0","1","80","4603.999999999999","26","16","8"
"16","1","50","0.15","0","0","1","28","1053","17","19","14"
"9","1","50","0.05","0","0","1","97","4102.000000000001","6","25","19"
"10","1","50","0.05","0","0","1","90","4009.9999999999995","10","20","20"
"11","1","50","0.1","0","0","1","84","4466.999999999998","21","13","16"
"15","1","50","0.1","0","0","1","73","3303","17","21","12"
"13","1","50","0.1","0","0","1","74","4958.000000000001","18","18","14"
"14","1","50","0.1","0","0","1","81","3732.9999999999995","13","20","17"
"9","1","50","0.05","0","0","1","98","4194","12","27","11"
"16","1","50","0.15","0","0","1","29","1107.9999999999995","15","21","14"
"11","1","50","0.1","0","0","1","85","4528","21","13","16"
"15","1","50","0.1","0","0","1","74","3316.9999999999995","14","23","13"
"12","1","50","0.1","0","0","1","81","4747.999999999999","24","15","11"
"10","1","50","0.05","0","0","1","91","4017.0000000000005","7","25","18"
"11","1","50","0.1","0","0","1","86","4588.000000000001","20","14","16"
"14","1","50","0.1","0","0","1","82","3825.999999999999","13","17","20"
"16","1","50","0.15","0","0","1","30","1242.9999999999998","15","21","14"
"15","1","50","0.1","0","0","1","75","3371.9999999999995","15","23","12"
"13","1","50","0.1","0","0","1","75","4976.999999999999","19","20","11"
"11","1","50","0.1","0","0","1","87","4648.999999999998","21","14","15"
"9","1","50","0.05","0","0","1","99","4244.999999999999","11","26","13"
"12","1","50","0.1","0","0","1","82","4846.000000000001","18","21","11"
"13","1","50","0.1","0","0","1","76","4996","19","19","12"
"10","1","50","0.05","0","0","1","92","4064.000000000001","7","24","19"
"14","1","50","0.1","0","0","1","83","3961.9999999999995","16","16","18"
"16","1","50","0.15","0","0","1","31","1258","15","19","16"
"9","1","50","0.05","0","0","1","100","4254.999999999998","10","27","13"
"11","1","50","0.1","0","0","1","88","4670.999999999999","22","12","16"
"15","1","50","0.1","0","0","1","76","3390.0000000000005","18","22","10"
"10","1","50","0.05","0","0","1","93","4073.000000000002","9","24","17"
"14","1","50","0.1","0","0","1","84","3978.0000000000005","16","14","20"
"12","1","50","0.1","0","0","1","83","4909.999999999999","24","16","10"
"10","1","50","0.05","0","0","1","94","4080.000000000001","7","26","17"
"17","1","50","0.15","0","0","1","0","0","0","0","0"
"14","1","50","0.1","0","0","1","85","3995","17","16","17"
"17","1","50","0.15","0","0","1","1","16","16","15","19"
"13","1","50","0.1","0","0","1","77","5136.000000000001","20","21","9"
"15","1","50","0.1","0","0","1","77","3447","17","22","11"
"10","1","50","0.05","0","0","1","95","4167.000000000001","7","27","16"
"14","1","50","0.1","0","0","1","86","4132","17","15","18"
"17","1","50","0.15","0","0","1","2","135.99999999999994","0","26","24"
"12","1","50","0.1","0","0","1","84","4929","19","20","11"
"10","1","50","0.05","0","0","1","96","4175.000000000001","8","26","16"
"14","1","50","0.1","0","0","1","87","4148","16","21","13"
"11","1","50","0.1","0","0","1","89","4813","22","14","14"
"10","1","50","0.05","0","0","1","97","4182.000000000002","7","26","17"
"14","1","50","0.1","0","0","1","88","4162.000000000001","14","19","17"
"17","1","50","0.15","0","0","1","3","177.0000000000001","1","25","24"
"13","1","50","0.1","0","0","1","78","5197","21","23","6"
"15","1","50","0.1","0","0","1","78","3503","16","22","12"
"11","1","50","0.1","0","0","1","90","4952.999999999998","20","11","19"
"17","1","50","0.15","0","0","1","4","219.00000000000003","2","22","26"
"14","1","50","0.1","0","0","1","89","4216","14","18","18"
"10","1","50","0.05","0","0","1","98","4229.000000000002","7","25","18"
"11","1","50","0.1","0","0","1","91","5014.999999999999","22","15","13"
"16","1","50","0.15","0","0","1","32","1394.0000000000002","16","20","14"
"17","1","50","0.15","0","0","1","5","221.00000000000003","2","24","24"
"14","1","50","0.1","0","0","1","90","4351.000000000001","15","18","17"
"12","1","50","0.1","0","0","1","85","4955.000000000001","26","14","10"
"13","1","50","0.1","0","0","1","79","5218.000000000002","21","18","11"
"15","1","50","0.1","0","0","1","79","3558.9999999999995","16","25","9"
"10","1","50","0.05","0","0","1","99","4356.000000000002","7","22","21"
"17","1","50","0.15","0","0","1","6","223.00000000000009","2","26","22"
"14","1","50","0.1","0","0","1","91","4366","15","16","19"
"11","1","50","0.1","0","0","1","92","5036.999999999999","22","12","16"
"12","1","50","0.1","0","0","1","86","5016","21","16","13"
"16","1","50","0.15","0","0","1","33","1529","15","20","15"
"14","1","50","0.1","0","0","1","92","4424.000000000001","18","16","16"
"12","1","50","0.1","0","0","1","87","5120","24","17","9"
"11","1","50","0.1","0","0","1","93","5180.000000000001","23","10","17"
"13","1","50","0.1","0","0","1","80","5280","22","20","8"
"16","1","50","0.15","0","0","1","34","1543","14","23","13"
"10","1","50","0.05","0","0","1","100","4484","8","21","21"
"15","1","50","0.1","0","0","1","80","3577","18","21","11"
"14","1","50","0.1","0","0","1","93","4439.999999999998","16","16","18"
"12","1","50","0.1","0","0","1","88","5221","21","20","9"
"17","1","50","0.15","0","0","1","7","265.00000000000006","2","28","20"
"11","1","50","0.1","0","0","1","94","5283.000000000002","23","10","17"
"14","1","50","0.1","0","0","1","94","4581.000000000001","21","15","14"
"12","1","50","0.1","0","0","1","89","5363.000000000001","22","21","7"
"13","1","50","0.1","0","0","1","81","5304.000000000002","24","20","6"
"18","1","50","0.15","0","0","1","0","0","0","0","0"
"11","1","50","0.1","0","0","1","95","5389.000000000001","26","10","14"
"18","1","50","0.15","0","0","1","1","14","14","16","20"
"15","1","50","0.1","0","0","1","81","3714","17","21","12"
"17","1","50","0.15","0","0","1","8","390.0000000000001","5","28","17"
"14","1","50","0.1","0","0","1","95","4633.000000000001","12","20","18"
"12","1","50","0.1","0","0","1","90","5426.999999999999","24","18","8"
"11","1","50","0.1","0","0","1","96","5493.999999999998","25","9","16"
"18","1","50","0.15","0","0","1","2","93.99999999999999","0","26","24"
"16","1","50","0.15","0","0","1","35","1681","18","21","11"
"17","1","50","0.15","0","0","1","9","437.0000000000001","7","22","21"
"14","1","50","0.1","0","0","1","96","4690.999999999998","18","14","18"
"12","1","50","0.1","0","0","1","91","5491.999999999999","25","17","8"
"15","1","50","0.1","0","0","1","82","3732.000000000001","18","23","9"
"11","1","50","0.1","0","0","1","97","5523.000000000001","29","8","13"
"17","1","50","0.15","0","0","1","10","442.00000000000006","5","29","16"
"13","1","50","0.1","0","0","1","82","5326.999999999999","23","16","11"
"18","1","50","0.15","0","0","1","3","133.99999999999997","0","27","23"
"14","1","50","0.1","0","0","1","97","4750","19","18","13"
"12","1","50","0.1","0","0","1","92","5557","25","15","10"
"11","1","50","0.1","0","0","1","98","5665.999999999998","23","9","18"
"17","1","50","0.15","0","0","1","11","449.00000000000006","7","25","18"
"18","1","50","0.15","0","0","1","4","136.00000000000003","2","26","22"
"15","1","50","0.1","0","0","1","83","3751.0000000000014","19","20","11"
"11","1","50","0.1","0","0","1","99","5733","27","10","13"
"18","1","50","0.15","0","0","1","5","217.00000000000017","1","27","22"
"12","1","50","0.1","0","0","1","93","5581.000000000001","24","17","9"
"17","1","50","0.15","0","0","1","12","533","4","27","19"
"15","1","50","0.1","0","0","1","84","3769","18","20","12"
"13","1","50","0.1","0","0","1","83","5347.000000000002","20","19","11"
"11","1","50","0.1","0","0","1","100","5836.000000000001","23","9","18"
"17","1","50","0.15","0","0","1","13","619.0000000000001","6","24","20"
"12","1","50","0.1","0","0","1","94","5606.999999999998","26","16","8"
"15","1","50","0.1","0","0","1","85","3785.000000000001","16","23","11"
"19","1","50","0.15","0","0","1","0","0","0","0","0"
"18","1","50","0.15","0","0","1","6","221.00000000000014","4","26","20"
"19","1","50","0.15","0","0","1","1","59.999999999999986","20","17","13"
"14","1","50","0.1","0","0","1","98","4801.000000000001","11","21","18"
"12","1","50","0.1","0","0","1","95","5633","26","14","10"
"19","1","50","0.15","0","0","1","2","99.99999999999999","0","22","28"
"15","1","50","0.1","0","0","1","86","3922.000000000001","17","18","15"
"18","1","50","0.15","0","0","1","7","266.00000000000006","5","31","14"
"17","1","50","0.15","0","0","1","14","624","5","26","19"
"12","1","50","0.1","0","0","1","96","5699.999999999999","27","16","7"
"14","1","50","0.1","0","0","1","99","4858","17","21","12"
"19","1","50","0.15","0","0","1","3","99.99999999999997","0","27","23"
"15","1","50","0.1","0","0","1","87","3979","17","22","11"
"16","1","50","0.15","0","0","1","36","1701","20","20","10"
"13","1","50","0.1","0","0","1","84","5408.000000000002","21","20","9"
"12","1","50","0.1","0","0","1","97","5767","27","14","9"
"19","1","50","0.15","0","0","1","4","142","2","21","27"
"14","1","50","0.1","0","0","1","100","4872.999999999998","15","18","17"
"15","1","50","0.1","0","0","1","88","3996.0000000000005","17","18","15"
"17","1","50","0.15","0","0","1","15","632.9999999999999","9","25","16"
"20","1","50","0.15","0","0","1","0","0","0","0","0"
"18","1","50","0.15","0","0","1","8","271.00000000000006","5","28","17"
"12","1","50","0.1","0","0","1","98","5832","25","16","9"
"20","1","50","0.15","0","0","1","1","140.00000000000003","20","14","16"
"13","1","50","0.1","0","0","1","85","5511.000000000001","23","18","9"
"19","1","50","0.15","0","0","1","5","185.00000000000003","3","24","23"
"17","1","50","0.15","0","0","1","16","763","10","25","15"
"15","1","50","0.1","0","0","1","89","4092.000000000002","16","23","11"
"20","1","50","0.15","0","0","1","2","181.99999999999997","2","22","26"
"18","1","50","0.15","0","0","1","9","277.0000000000001","6","24","20"
"12","1","50","0.1","0","0","1","99","5935.999999999998","24","16","10"
"17","1","50","0.15","0","0","1","17","813.9999999999999","11","25","14"
"16","1","50","0.15","0","0","1","37","1759.9999999999998","19","21","10"
"13","1","50","0.1","0","0","1","86","5653","22","18","10"
"15","1","50","0.1","0","0","1","90","4149","17","19","14"
"19","1","50","0.15","0","0","1","6","226.99999999999997","2","24","24"
"12","1","50","0.1","0","0","1","100","5959.999999999998","24","15","11"
"21","1","50","0.2","0","0","1","0","0","0","0","0"
"18","1","50","0.15","0","0","1","10","284","7","25","18"
"15","1","50","0.1","0","0","1","91","4165.000000000001","16","18","16"
"19","1","50","0.15","0","0","1","7","229.99999999999997","3","23","24"
"17","1","50","0.15","0","0","1","18","825.9999999999999","12","21","17"
"21","1","50","0.2","0","0","1","1","53","13","16","21"
